Energy(eV) DOS(1/eV/m^3) DOS_Norm(CodeUnits)
2.54 1.42759e+27 0.186761
2.541 1.42787e+27 0.186798
2.542 1.42815e+27 0.186834
2.543 1.42843e+27 0.186871
2.544 1.42871e+27 0.186908
2.545 1.429e+27 0.186944
2.546 1.42928e+27 0.186981
2.547 1.42956e+27 0.187018
2.548 1.42984e+27 0.187055
2.549 1.43012e+27 0.187091
2.55 1.4304e+27 0.187128
2.551 1.43068e+27 0.187165
2.552 1.43096e+27 0.187201
2.553 1.43124e+27 0.187238
2.554 1.43152e+27 0.187275
2.555 1.4318e+27 0.187311
2.556 1.43208e+27 0.187348
2.557 1.43236e+27 0.187385
2.558 1.43264e+27 0.187421
2.559 1.43292e+27 0.187458
2.56 1.4332e+27 0.187495
2.561 1.43348e+27 0.187531
2.562 1.43376e+27 0.187568
2.563 1.43404e+27 0.187604
2.564 1.43432e+27 0.187641
2.565 1.4346e+27 0.187678
2.566 1.43488e+27 0.187714
2.567 1.43516e+27 0.187751
2.568 1.43544e+27 0.187787
2.569 1.43572e+27 0.187824
2.57 1.436e+27 0.18786
2.571 1.43628e+27 0.187897
2.572 1.43656e+27 0.187934
2.573 1.43683e+27 0.18797
2.574 1.43711e+27 0.188007
2.575 1.43739e+27 0.188043
2.576 1.43767e+27 0.18808
2.577 1.43795e+27 0.188116
2.578 1.43823e+27 0.188153
2.579 1.43851e+27 0.188189
2.58 1.43879e+27 0.188226
2.581 1.43907e+27 0.188262
2.582 1.43935e+27 0.188298
2.583 1.43962e+27 0.188335
2.584 1.4399e+27 0.188371
2.585 1.44018e+27 0.188408
2.586 1.44046e+27 0.188444
2.587 1.44074e+27 0.188481
2.588 1.44102e+27 0.188517
2.589 1.4413e+27 0.188554
2.59 1.44157e+27 0.18859
2.591 1.44185e+27 0.188626
2.592 1.44213e+27 0.188663
2.593 1.44241e+27 0.188699
2.594 1.44269e+27 0.188736
2.595 1.44296e+27 0.188772
2.596 1.44324e+27 0.188808
2.597 1.44352e+27 0.188845
2.598 1.4438e+27 0.188881
2.599 1.44408e+27 0.188917
2.6 1.44435e+27 0.188954
2.601 1.44463e+27 0.18899
2.602 1.44491e+27 0.189026
2.603 1.44519e+27 0.189063
2.604 1.44546e+27 0.189099
2.605 1.44574e+27 0.189135
2.606 1.44602e+27 0.189172
2.607 1.4463e+27 0.189208
2.608 1.44657e+27 0.189244
2.609 1.44685e+27 0.18928
2.61 1.44713e+27 0.189317
2.611 1.44741e+27 0.189353
2.612 1.44768e+27 0.189389
2.613 1.44796e+27 0.189425
2.614 1.44824e+27 0.189462
2.615 1.44851e+27 0.189498
2.616 1.44879e+27 0.189534
2.617 1.44907e+27 0.18957
2.618 1.44935e+27 0.189607
2.619 1.44962e+27 0.189643
2.62 1.4499e+27 0.189679
2.621 1.45018e+27 0.189715
2.622 1.45045e+27 0.189751
2.623 1.45073e+27 0.189788
2.624 1.451e+27 0.189824
2.625 1.45128e+27 0.18986
2.626 1.45156e+27 0.189896
2.627 1.45183e+27 0.189932
2.628 1.45211e+27 0.189968
2.629 1.45239e+27 0.190005
2.63 1.45266e+27 0.190041
2.631 1.45294e+27 0.190077
2.632 1.45322e+27 0.190113
2.633 1.45349e+27 0.190149
2.634 1.45377e+27 0.190185
2.635 1.45404e+27 0.190221
2.636 1.45432e+27 0.190257
2.637 1.45459e+27 0.190293
2.638 1.45487e+27 0.19033
2.639 1.45515e+27 0.190366
2.64 1.45542e+27 0.190402
2.641 1.4557e+27 0.190438
2.642 1.45597e+27 0.190474
2.643 1.45625e+27 0.19051
2.644 1.45652e+27 0.190546
2.645 1.4568e+27 0.190582
2.646 1.45707e+27 0.190618
2.647 1.45735e+27 0.190654
2.648 1.45763e+27 0.19069
2.649 1.4579e+27 0.190726
2.65 1.45818e+27 0.190762
2.651 1.45845e+27 0.190798
2.652 1.45873e+27 0.190834
2.653 1.459e+27 0.19087
2.654 1.45928e+27 0.190906
2.655 1.45955e+27 0.190942
2.656 1.45983e+27 0.190978
2.657 1.4601e+27 0.191014
2.658 1.46038e+27 0.19105
2.659 1.46065e+27 0.191086
2.66 1.46092e+27 0.191122
2.661 1.4612e+27 0.191157
2.662 1.46147e+27 0.191193
2.663 1.46175e+27 0.191229
2.664 1.46202e+27 0.191265
2.665 1.4623e+27 0.191301
2.666 1.46257e+27 0.191337
2.667 1.46285e+27 0.191373
2.668 1.46312e+27 0.191409
2.669 1.46339e+27 0.191445
2.67 1.46367e+27 0.19148
2.671 1.46394e+27 0.191516
2.672 1.46422e+27 0.191552
2.673 1.46449e+27 0.191588
2.674 1.46476e+27 0.191624
2.675 1.46504e+27 0.19166
2.676 1.46531e+27 0.191695
2.677 1.46559e+27 0.191731
2.678 1.46586e+27 0.191767
2.679 1.46613e+27 0.191803
2.68 1.46641e+27 0.191839
2.681 1.46668e+27 0.191874
2.682 1.46695e+27 0.19191
2.683 1.46723e+27 0.191946
2.684 1.4675e+27 0.191982
2.685 1.46777e+27 0.192018
2.686 1.46805e+27 0.192053
2.687 1.46832e+27 0.192089
2.688 1.46859e+27 0.192125
2.689 1.46887e+27 0.192161
2.69 1.46914e+27 0.192196
2.691 1.46941e+27 0.192232
2.692 1.46969e+27 0.192268
2.693 1.46996e+27 0.192303
2.694 1.47023e+27 0.192339
2.695 1.4705e+27 0.192375
2.696 1.47078e+27 0.19241
2.697 1.47105e+27 0.192446
2.698 1.47132e+27 0.192482
2.699 1.4716e+27 0.192517
2.7 1.47187e+27 0.192553
2.701 1.47214e+27 0.192589
2.702 1.47241e+27 0.192624
2.703 1.47269e+27 0.19266
2.704 1.47296e+27 0.192696
2.705 1.47323e+27 0.192731
2.706 1.4735e+27 0.192767
2.707 1.47377e+27 0.192803
2.708 1.47405e+27 0.192838
2.709 1.47432e+27 0.192874
2.71 1.47459e+27 0.192909
2.711 1.47486e+27 0.192945
2.712 1.47514e+27 0.192981
2.713 1.47541e+27 0.193016
2.714 1.47568e+27 0.193052
2.715 1.47595e+27 0.193087
2.716 1.47622e+27 0.193123
2.717 1.47649e+27 0.193158
2.718 1.47677e+27 0.193194
2.719 1.47704e+27 0.193229
2.72 1.47731e+27 0.193265
2.721 1.47758e+27 0.193301
2.722 1.47785e+27 0.193336
2.723 1.47812e+27 0.193372
2.724 1.4784e+27 0.193407
2.725 1.47867e+27 0.193443
2.726 1.47894e+27 0.193478
2.727 1.47921e+27 0.193514
2.728 1.47948e+27 0.193549
2.729 1.47975e+27 0.193584
2.73 1.48002e+27 0.19362
2.731 1.48029e+27 0.193655
2.732 1.48056e+27 0.193691
2.733 1.48084e+27 0.193726
2.734 1.48111e+27 0.193762
2.735 1.48138e+27 0.193797
2.736 1.48165e+27 0.193833
2.737 1.48192e+27 0.193868
2.738 1.48219e+27 0.193903
2.739 1.48246e+27 0.193939
2.74 1.48273e+27 0.193974
2.741 1.483e+27 0.19401
2.742 1.48327e+27 0.194045
2.743 1.48354e+27 0.19408
2.744 1.48381e+27 0.194116
2.745 1.48408e+27 0.194151
2.746 1.48435e+27 0.194186
2.747 1.48462e+27 0.194222
2.748 1.48489e+27 0.194257
2.749 1.48516e+27 0.194293
2.75 1.48543e+27 0.194328
2.751 1.4857e+27 0.194363
2.752 1.48597e+27 0.194399
2.753 1.48624e+27 0.194434
2.754 1.48651e+27 0.194469
2.755 1.48678e+27 0.194504
2.756 1.48705e+27 0.19454
2.757 1.48732e+27 0.194575
2.758 1.48759e+27 0.19461
2.759 1.48786e+27 0.194646
2.76 1.48813e+27 0.194681
2.761 1.4884e+27 0.194716
2.762 1.48867e+27 0.194751
2.763 1.48894e+27 0.194787
2.764 1.48921e+27 0.194822
2.765 1.48948e+27 0.194857
2.766 1.48975e+27 0.194892
2.767 1.49002e+27 0.194928
2.768 1.49029e+27 0.194963
2.769 1.49056e+27 0.194998
2.77 1.49083e+27 0.195033
2.771 1.49109e+27 0.195068
2.772 1.49136e+27 0.195104
2.773 1.49163e+27 0.195139
2.774 1.4919e+27 0.195174
2.775 1.49217e+27 0.195209
2.776 1.49244e+27 0.195244
2.777 1.49271e+27 0.19528
2.778 1.49298e+27 0.195315
2.779 1.49325e+27 0.19535
2.78 1.49351e+27 0.195385
2.781 1.49378e+27 0.19542
2.782 1.49405e+27 0.195455
2.783 1.49432e+27 0.19549
2.784 1.49459e+27 0.195525
2.785 1.49486e+27 0.195561
2.786 1.49513e+27 0.195596
2.787 1.49539e+27 0.195631
2.788 1.49566e+27 0.195666
2.789 1.49593e+27 0.195701
2.79 1.4962e+27 0.195736
2.791 1.49647e+27 0.195771
2.792 1.49673e+27 0.195806
2.793 1.497e+27 0.195841
2.794 1.49727e+27 0.195876
2.795 1.49754e+27 0.195911
2.796 1.49781e+27 0.195946
2.797 1.49807e+27 0.195981
2.798 1.49834e+27 0.196016
2.799 1.49861e+27 0.196052
2.8 1.49888e+27 0.196087
2.801 1.49914e+27 0.196122
2.802 1.49941e+27 0.196157
2.803 1.49968e+27 0.196192
2.804 1.49995e+27 0.196227
2.805 1.50021e+27 0.196262
2.806 1.50048e+27 0.196297
2.807 1.50075e+27 0.196331
2.808 1.50102e+27 0.196366
2.809 1.50128e+27 0.196401
2.81 1.50155e+27 0.196436
2.811 1.50182e+27 0.196471
2.812 1.50209e+27 0.196506
2.813 1.50235e+27 0.196541
2.814 1.50262e+27 0.196576
2.815 1.50289e+27 0.196611
2.816 1.50315e+27 0.196646
2.817 1.50342e+27 0.196681
2.818 1.50369e+27 0.196716
2.819 1.50395e+27 0.196751
2.82 1.50422e+27 0.196786
2.821 1.50449e+27 0.19682
2.822 1.50475e+27 0.196855
2.823 1.50502e+27 0.19689
2.824 1.50529e+27 0.196925
2.825 1.50555e+27 0.19696
2.826 1.50582e+27 0.196995
2.827 1.50609e+27 0.19703
2.828 1.50635e+27 0.197065
2.829 1.50662e+27 0.197099
2.83 1.50689e+27 0.197134
2.831 1.50715e+27 0.197169
2.832 1.50742e+27 0.197204
2.833 1.50768e+27 0.197239
2.834 1.50795e+27 0.197273
2.835 1.50822e+27 0.197308
2.836 1.50848e+27 0.197343
2.837 1.50875e+27 0.197378
2.838 1.50901e+27 0.197413
2.839 1.50928e+27 0.197447
2.84 1.50955e+27 0.197482
2.841 1.50981e+27 0.197517
2.842 1.51008e+27 0.197552
2.843 1.51034e+27 0.197586
2.844 1.51061e+27 0.197621
2.845 1.51087e+27 0.197656
2.846 1.51114e+27 0.197691
2.847 1.5114e+27 0.197725
2.848 1.51167e+27 0.19776
2.849 1.51194e+27 0.197795
2.85 1.5122e+27 0.19783
2.851 1.51247e+27 0.197864
2.852 1.51273e+27 0.197899
2.853 1.513e+27 0.197934
2.854 1.51326e+27 0.197968
2.855 1.51353e+27 0.198003
2.856 1.51379e+27 0.198038
2.857 1.51406e+27 0.198072
2.858 1.51432e+27 0.198107
2.859 1.51459e+27 0.198142
2.86 1.51485e+27 0.198176
2.861 1.51512e+27 0.198211
2.862 1.51538e+27 0.198246
2.863 1.51565e+27 0.19828
2.864 1.51591e+27 0.198315
2.865 1.51617e+27 0.198349
2.866 1.51644e+27 0.198384
2.867 1.5167e+27 0.198419
2.868 1.51697e+27 0.198453
2.869 1.51723e+27 0.198488
2.87 1.5175e+27 0.198522
2.871 1.51776e+27 0.198557
2.872 1.51803e+27 0.198592
2.873 1.51829e+27 0.198626
2.874 1.51855e+27 0.198661
2.875 1.51882e+27 0.198695
2.876 1.51908e+27 0.19873
2.877 1.51935e+27 0.198764
2.878 1.51961e+27 0.198799
2.879 1.51987e+27 0.198834
2.88 1.52014e+27 0.198868
2.881 1.5204e+27 0.198903
2.882 1.52067e+27 0.198937
2.883 1.52093e+27 0.198972
2.884 1.52119e+27 0.199006
2.885 1.52146e+27 0.199041
2.886 1.52172e+27 0.199075
2.887 1.52198e+27 0.19911
2.888 1.52225e+27 0.199144
2.889 1.52251e+27 0.199179
2.89 1.52278e+27 0.199213
2.891 1.52304e+27 0.199247
2.892 1.5233e+27 0.199282
2.893 1.52357e+27 0.199316
2.894 1.52383e+27 0.199351
2.895 1.52409e+27 0.199385
2.896 1.52436e+27 0.19942
2.897 1.52462e+27 0.199454
2.898 1.52488e+27 0.199489
2.899 1.52514e+27 0.199523
2.9 1.52541e+27 0.199557
2.901 1.52567e+27 0.199592
2.902 1.52593e+27 0.199626
2.903 1.5262e+27 0.199661
2.904 1.52646e+27 0.199695
2.905 1.52672e+27 0.199729
2.906 1.52699e+27 0.199764
2.907 1.52725e+27 0.199798
2.908 1.52751e+27 0.199832
2.909 1.52777e+27 0.199867
2.91 1.52804e+27 0.199901
2.911 1.5283e+27 0.199935
2.912 1.52856e+27 0.19997
2.913 1.52882e+27 0.200004
2.914 1.52909e+27 0.200038
2.915 1.52935e+27 0.200073
2.916 1.52961e+27 0.200107
2.917 1.52987e+27 0.200141
2.918 1.53013e+27 0.200176
2.919 1.5304e+27 0.20021
2.92 1.53066e+27 0.200244
2.921 1.53092e+27 0.200279
2.922 1.53118e+27 0.200313
2.923 1.53144e+27 0.200347
2.924 1.53171e+27 0.200381
2.925 1.53197e+27 0.200416
2.926 1.53223e+27 0.20045
2.927 1.53249e+27 0.200484
2.928 1.53275e+27 0.200518
2.929 1.53302e+27 0.200553
2.93 1.53328e+27 0.200587
2.931 1.53354e+27 0.200621
2.932 1.5338e+27 0.200655
2.933 1.53406e+27 0.20069
2.934 1.53432e+27 0.200724
2.935 1.53459e+27 0.200758
2.936 1.53485e+27 0.200792
2.937 1.53511e+27 0.200826
2.938 1.53537e+27 0.200861
2.939 1.53563e+27 0.200895
2.94 1.53589e+27 0.200929
2.941 1.53615e+27 0.200963
2.942 1.53641e+27 0.200997
2.943 1.53668e+27 0.201031
2.944 1.53694e+27 0.201066
2.945 1.5372e+27 0.2011
2.946 1.53746e+27 0.201134
2.947 1.53772e+27 0.201168
2.948 1.53798e+27 0.201202
2.949 1.53824e+27 0.201236
2.95 1.5385e+27 0.20127
2.951 1.53876e+27 0.201304
2.952 1.53902e+27 0.201339
2.953 1.53928e+27 0.201373
2.954 1.53954e+27 0.201407
2.955 1.5398e+27 0.201441
2.956 1.54007e+27 0.201475
2.957 1.54033e+27 0.201509
2.958 1.54059e+27 0.201543
2.959 1.54085e+27 0.201577
2.96 1.54111e+27 0.201611
2.961 1.54137e+27 0.201645
2.962 1.54163e+27 0.201679
2.963 1.54189e+27 0.201713
2.964 1.54215e+27 0.201747
2.965 1.54241e+27 0.201781
2.966 1.54267e+27 0.201815
2.967 1.54293e+27 0.201849
2.968 1.54319e+27 0.201883
2.969 1.54345e+27 0.201917
2.97 1.54371e+27 0.201951
2.971 1.54397e+27 0.201985
2.972 1.54423e+27 0.202019
2.973 1.54449e+27 0.202053
2.974 1.54475e+27 0.202087
2.975 1.54501e+27 0.202121
2.976 1.54527e+27 0.202155
2.977 1.54553e+27 0.202189
2.978 1.54579e+27 0.202223
2.979 1.54605e+27 0.202257
2.98 1.5463e+27 0.202291
2.981 1.54656e+27 0.202325
2.982 1.54682e+27 0.202359
2.983 1.54708e+27 0.202393
2.984 1.54734e+27 0.202427
2.985 1.5476e+27 0.202461
2.986 1.54786e+27 0.202495
2.987 1.54812e+27 0.202529
2.988 1.54838e+27 0.202562
2.989 1.54864e+27 0.202596
2.99 1.5489e+27 0.20263
2.991 1.54916e+27 0.202664
2.992 1.54942e+27 0.202698
2.993 1.54967e+27 0.202732
2.994 1.54993e+27 0.202766
2.995 1.55019e+27 0.2028
2.996 1.55045e+27 0.202833
2.997 1.55071e+27 0.202867
2.998 1.55097e+27 0.202901
2.999 1.55123e+27 0.202935
3 1.55149e+27 0.202969
3.001 1.55174e+27 0.203003
3.002 1.552e+27 0.203036
3.003 1.55226e+27 0.20307
3.004 1.55252e+27 0.203104
3.005 1.55278e+27 0.203138
3.006 1.55304e+27 0.203172
3.007 1.55329e+27 0.203205
3.008 1.55355e+27 0.203239
3.009 1.55381e+27 0.203273
3.01 1.55407e+27 0.203307
3.011 1.55433e+27 0.203341
3.012 1.55458e+27 0.203374
3.013 1.55484e+27 0.203408
3.014 1.5551e+27 0.203442
3.015 1.55536e+27 0.203476
3.016 1.55562e+27 0.203509
3.017 1.55587e+27 0.203543
3.018 1.55613e+27 0.203577
3.019 1.55639e+27 0.203611
3.02 1.55665e+27 0.203644
3.021 1.55691e+27 0.203678
3.022 1.55716e+27 0.203712
3.023 1.55742e+27 0.203745
3.024 1.55768e+27 0.203779
3.025 1.55794e+27 0.203813
3.026 1.55819e+27 0.203846
3.027 1.55845e+27 0.20388
3.028 1.55871e+27 0.203914
3.029 1.55897e+27 0.203947
3.03 1.55922e+27 0.203981
3.031 1.55948e+27 0.204015
3.032 1.55974e+27 0.204048
3.033 1.55999e+27 0.204082
3.034 1.56025e+27 0.204116
3.035 1.56051e+27 0.204149
3.036 1.56077e+27 0.204183
3.037 1.56102e+27 0.204217
3.038 1.56128e+27 0.20425
3.039 1.56154e+27 0.204284
3.04 1.56179e+27 0.204317
3.041 1.56205e+27 0.204351
3.042 1.56231e+27 0.204385
3.043 1.56256e+27 0.204418
3.044 1.56282e+27 0.204452
3.045 1.56308e+27 0.204485
3.046 1.56333e+27 0.204519
3.047 1.56359e+27 0.204553
3.048 1.56385e+27 0.204586
3.049 1.5641e+27 0.20462
3.05 1.56436e+27 0.204653
3.051 1.56462e+27 0.204687
3.052 1.56487e+27 0.20472
3.053 1.56513e+27 0.204754
3.054 1.56539e+27 0.204787
3.055 1.56564e+27 0.204821
3.056 1.5659e+27 0.204854
3.057 1.56615e+27 0.204888
3.058 1.56641e+27 0.204921
3.059 1.56667e+27 0.204955
3.06 1.56692e+27 0.204988
3.061 1.56718e+27 0.205022
3.062 1.56744e+27 0.205055
3.063 1.56769e+27 0.205089
3.064 1.56795e+27 0.205122
3.065 1.5682e+27 0.205156
3.066 1.56846e+27 0.205189
3.067 1.56871e+27 0.205223
3.068 1.56897e+27 0.205256
3.069 1.56923e+27 0.20529
3.07 1.56948e+27 0.205323
3.071 1.56974e+27 0.205357
3.072 1.56999e+27 0.20539
3.073 1.57025e+27 0.205423
3.074 1.5705e+27 0.205457
3.075 1.57076e+27 0.20549
3.076 1.57101e+27 0.205524
3.077 1.57127e+27 0.205557
3.078 1.57152e+27 0.20559
3.079 1.57178e+27 0.205624
3.08 1.57204e+27 0.205657
3.081 1.57229e+27 0.205691
3.082 1.57255e+27 0.205724
3.083 1.5728e+27 0.205757
3.084 1.57306e+27 0.205791
3.085 1.57331e+27 0.205824
3.086 1.57357e+27 0.205857
3.087 1.57382e+27 0.205891
3.088 1.57408e+27 0.205924
3.089 1.57433e+27 0.205958
3.09 1.57459e+27 0.205991
3.091 1.57484e+27 0.206024
3.092 1.57509e+27 0.206058
3.093 1.57535e+27 0.206091
3.094 1.5756e+27 0.206124
3.095 1.57586e+27 0.206157
3.096 1.57611e+27 0.206191
3.097 1.57637e+27 0.206224
3.098 1.57662e+27 0.206257
3.099 1.57688e+27 0.206291
3.1 1.57713e+27 0.206324
3.101 1.57739e+27 0.206357
3.102 1.57764e+27 0.20639
3.103 1.57789e+27 0.206424
3.104 1.57815e+27 0.206457
3.105 1.5784e+27 0.20649
3.106 1.57866e+27 0.206523
3.107 1.57891e+27 0.206557
3.108 1.57916e+27 0.20659
3.109 1.57942e+27 0.206623
3.11 1.57967e+27 0.206656
3.111 1.57993e+27 0.20669
3.112 1.58018e+27 0.206723
3.113 1.58043e+27 0.206756
3.114 1.58069e+27 0.206789
3.115 1.58094e+27 0.206822
3.116 1.5812e+27 0.206856
3.117 1.58145e+27 0.206889
3.118 1.5817e+27 0.206922
3.119 1.58196e+27 0.206955
3.12 1.58221e+27 0.206988
3.121 1.58246e+27 0.207022
3.122 1.58272e+27 0.207055
3.123 1.58297e+27 0.207088
3.124 1.58322e+27 0.207121
3.125 1.58348e+27 0.207154
3.126 1.58373e+27 0.207187
3.127 1.58398e+27 0.20722
3.128 1.58424e+27 0.207254
3.129 1.58449e+27 0.207287
3.13 1.58474e+27 0.20732
3.131 1.585e+27 0.207353
3.132 1.58525e+27 0.207386
3.133 1.5855e+27 0.207419
3.134 1.58576e+27 0.207452
3.135 1.58601e+27 0.207485
3.136 1.58626e+27 0.207518
3.137 1.58652e+27 0.207552
3.138 1.58677e+27 0.207585
3.139 1.58702e+27 0.207618
3.14 1.58727e+27 0.207651
3.141 1.58753e+27 0.207684
3.142 1.58778e+27 0.207717
3.143 1.58803e+27 0.20775
3.144 1.58828e+27 0.207783
3.145 1.58854e+27 0.207816
3.146 1.58879e+27 0.207849
3.147 1.58904e+27 0.207882
3.148 1.58929e+27 0.207915
3.149 1.58955e+27 0.207948
3.15 1.5898e+27 0.207981
3.151 1.59005e+27 0.208014
3.152 1.5903e+27 0.208047
3.153 1.59056e+27 0.20808
3.154 1.59081e+27 0.208113
3.155 1.59106e+27 0.208146
3.156 1.59131e+27 0.208179
3.157 1.59156e+27 0.208212
3.158 1.59182e+27 0.208245
3.159 1.59207e+27 0.208278
3.16 1.59232e+27 0.208311
3.161 1.59257e+27 0.208344
3.162 1.59282e+27 0.208377
3.163 1.59308e+27 0.20841
3.164 1.59333e+27 0.208443
3.165 1.59358e+27 0.208476
3.166 1.59383e+27 0.208509
3.167 1.59408e+27 0.208542
3.168 1.59433e+27 0.208575
3.169 1.59459e+27 0.208607
3.17 1.59484e+27 0.20864
3.171 1.59509e+27 0.208673
3.172 1.59534e+27 0.208706
3.173 1.59559e+27 0.208739
3.174 1.59584e+27 0.208772
3.175 1.5961e+27 0.208805
3.176 1.59635e+27 0.208838
3.177 1.5966e+27 0.208871
3.178 1.59685e+27 0.208903
3.179 1.5971e+27 0.208936
3.18 1.59735e+27 0.208969
3.181 1.5976e+27 0.209002
3.182 1.59785e+27 0.209035
3.183 1.5981e+27 0.209068
3.184 1.59836e+27 0.209101
3.185 1.59861e+27 0.209133
3.186 1.59886e+27 0.209166
3.187 1.59911e+27 0.209199
3.188 1.59936e+27 0.209232
3.189 1.59961e+27 0.209265
3.19 1.59986e+27 0.209298
3.191 1.60011e+27 0.20933
3.192 1.60036e+27 0.209363
3.193 1.60061e+27 0.209396
3.194 1.60086e+27 0.209429
3.195 1.60111e+27 0.209461
3.196 1.60137e+27 0.209494
3.197 1.60162e+27 0.209527
3.198 1.60187e+27 0.20956
3.199 1.60212e+27 0.209593
3.2 1.60237e+27 0.209625
3.201 1.60262e+27 0.209658
3.202 1.60287e+27 0.209691
3.203 1.60312e+27 0.209724
3.204 1.60337e+27 0.209756
3.205 1.60362e+27 0.209789
3.206 1.60387e+27 0.209822
3.207 1.60412e+27 0.209854
3.208 1.60437e+27 0.209887
3.209 1.60462e+27 0.20992
3.21 1.60487e+27 0.209953
3.211 1.60512e+27 0.209985
3.212 1.60537e+27 0.210018
3.213 1.60562e+27 0.210051
3.214 1.60587e+27 0.210083
3.215 1.60612e+27 0.210116
3.216 1.60637e+27 0.210149
3.217 1.60662e+27 0.210181
3.218 1.60687e+27 0.210214
3.219 1.60712e+27 0.210247
3.22 1.60737e+27 0.210279
3.221 1.60762e+27 0.210312
3.222 1.60787e+27 0.210345
3.223 1.60812e+27 0.210377
3.224 1.60836e+27 0.21041
3.225 1.60861e+27 0.210443
3.226 1.60886e+27 0.210475
3.227 1.60911e+27 0.210508
3.228 1.60936e+27 0.21054
3.229 1.60961e+27 0.210573
3.23 1.60986e+27 0.210606
3.231 1.61011e+27 0.210638
3.232 1.61036e+27 0.210671
3.233 1.61061e+27 0.210703
3.234 1.61086e+27 0.210736
3.235 1.61111e+27 0.210769
3.236 1.61135e+27 0.210801
3.237 1.6116e+27 0.210834
3.238 1.61185e+27 0.210866
3.239 1.6121e+27 0.210899
3.24 1.61235e+27 0.210931
3.241 1.6126e+27 0.210964
3.242 1.61285e+27 0.210996
3.243 1.6131e+27 0.211029
3.244 1.61335e+27 0.211062
3.245 1.61359e+27 0.211094
3.246 1.61384e+27 0.211127
3.247 1.61409e+27 0.211159
3.248 1.61434e+27 0.211192
3.249 1.61459e+27 0.211224
3.25 1.61484e+27 0.211257
3.251 1.61509e+27 0.211289
3.252 1.61533e+27 0.211322
3.253 1.61558e+27 0.211354
3.254 1.61583e+27 0.211387
3.255 1.61608e+27 0.211419
3.256 1.61633e+27 0.211452
3.257 1.61657e+27 0.211484
3.258 1.61682e+27 0.211517
3.259 1.61707e+27 0.211549
3.26 1.61732e+27 0.211581
3.261 1.61757e+27 0.211614
3.262 1.61782e+27 0.211646
3.263 1.61806e+27 0.211679
3.264 1.61831e+27 0.211711
3.265 1.61856e+27 0.211744
3.266 1.61881e+27 0.211776
3.267 1.61905e+27 0.211808
3.268 1.6193e+27 0.211841
3.269 1.61955e+27 0.211873
3.27 1.6198e+27 0.211906
3.271 1.62005e+27 0.211938
3.272 1.62029e+27 0.21197
3.273 1.62054e+27 0.212003
3.274 1.62079e+27 0.212035
3.275 1.62104e+27 0.212068
3.276 1.62128e+27 0.2121
3.277 1.62153e+27 0.212132
3.278 1.62178e+27 0.212165
3.279 1.62203e+27 0.212197
3.28 1.62227e+27 0.212229
3.281 1.62252e+27 0.212262
3.282 1.62277e+27 0.212294
3.283 1.62301e+27 0.212326
3.284 1.62326e+27 0.212359
3.285 1.62351e+27 0.212391
3.286 1.62376e+27 0.212423
3.287 1.624e+27 0.212456
3.288 1.62425e+27 0.212488
3.289 1.6245e+27 0.21252
3.29 1.62474e+27 0.212553
3.291 1.62499e+27 0.212585
3.292 1.62524e+27 0.212617
3.293 1.62548e+27 0.21265
3.294 1.62573e+27 0.212682
3.295 1.62598e+27 0.212714
3.296 1.62622e+27 0.212746
3.297 1.62647e+27 0.212779
3.298 1.62672e+27 0.212811
3.299 1.62696e+27 0.212843
3.3 1.62721e+27 0.212876
3.301 1.62746e+27 0.212908
3.302 1.6277e+27 0.21294
3.303 1.62795e+27 0.212972
3.304 1.6282e+27 0.213004
3.305 1.62844e+27 0.213037
3.306 1.62869e+27 0.213069
3.307 1.62894e+27 0.213101
3.308 1.62918e+27 0.213133
3.309 1.62943e+27 0.213166
3.31 1.62967e+27 0.213198
3.311 1.62992e+27 0.21323
3.312 1.63017e+27 0.213262
3.313 1.63041e+27 0.213294
3.314 1.63066e+27 0.213327
3.315 1.63091e+27 0.213359
3.316 1.63115e+27 0.213391
3.317 1.6314e+27 0.213423
3.318 1.63164e+27 0.213455
3.319 1.63189e+27 0.213487
3.32 1.63213e+27 0.21352
3.321 1.63238e+27 0.213552
3.322 1.63263e+27 0.213584
3.323 1.63287e+27 0.213616
3.324 1.63312e+27 0.213648
3.325 1.63336e+27 0.21368
3.326 1.63361e+27 0.213712
3.327 1.63385e+27 0.213745
3.328 1.6341e+27 0.213777
3.329 1.63435e+27 0.213809
3.33 1.63459e+27 0.213841
3.331 1.63484e+27 0.213873
3.332 1.63508e+27 0.213905
3.333 1.63533e+27 0.213937
3.334 1.63557e+27 0.213969
3.335 1.63582e+27 0.214001
3.336 1.63606e+27 0.214033
3.337 1.63631e+27 0.214066
3.338 1.63655e+27 0.214098
3.339 1.6368e+27 0.21413
3.34 1.63704e+27 0.214162
3.341 1.63729e+27 0.214194
3.342 1.63753e+27 0.214226
3.343 1.63778e+27 0.214258
3.344 1.63802e+27 0.21429
3.345 1.63827e+27 0.214322
3.346 1.63851e+27 0.214354
3.347 1.63876e+27 0.214386
3.348 1.639e+27 0.214418
3.349 1.63925e+27 0.21445
3.35 1.63949e+27 0.214482
3.351 1.63974e+27 0.214514
3.352 1.63998e+27 0.214546
3.353 1.64023e+27 0.214578
3.354 1.64047e+27 0.21461
3.355 1.64072e+27 0.214642
3.356 1.64096e+27 0.214674
3.357 1.6412e+27 0.214706
3.358 1.64145e+27 0.214738
3.359 1.64169e+27 0.21477
3.36 1.64194e+27 0.214802
3.361 1.64218e+27 0.214834
